JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
VE|Ventes|VE202600011|20260112|445710|TVA collectee|||FA-2026-0004|20260112|TVA collectee 5,5 %|0,00|187,87|||20260112||
ST|Stocks et production|ST202600039|20260112|713500|Variation des stocks de produits finis|||ST202600039|20260112|Destockage de produits finis|2082,80|0,00|||20260112||
ST|Stocks et production|ST202600039|20260112|355000|Stock de cafe torrefie|||ST202600039|20260112|Stock de cafe torrefie|0,00|2082,80|||20260112||
ST|Stocks et production|ST202600040|20260112|603100|Variation des stocks de cafe vert|||TOR-007|20260112|Consommation de cafe vert|1170,12|0,00|||20260112||
ST|Stocks et production|ST202600040|20260112|310000|Stock de cafe vert|||TOR-007|20260112|Stock de cafe vert|0,00|1170,12|||20260112||
ST|Stocks et production|ST202600041|20260112|603200|Variation des stocks d'emballages|||TOR-007|20260112|Consommation d'emballages|122,66|0,00|||20260112||
ST|Stocks et production|ST202600041|20260112|320000|Stock d'emballages et fournitures|||TOR-007|20260112|Stock d'emballages|0,00|122,66|||20260112||
ST|Stocks et production|ST202600042|20260112|355000|Stock de cafe torrefie|||TOR-007|20260112|Stock de cafe torrefie, brassin TOR-007|1476,58|0,00|||20260112||
ST|Stocks et production|ST202600042|20260112|713500|Variation des stocks de produits finis|||TOR-007|20260112|Production stockee|0,00|1476,58|||20260112||
CA|Caisse|CA202600011|20260112|512000|Banque|||CA202600011|20260112|Remise de la semaine|3020,67|0,00|||20260112||
CA|Caisse|CA202600011|20260112|530000|Caisse|||CA202600011|20260112|Caisse de la boutique|0,00|3020,67|||20260112||
CA|Caisse|CA202600012|20260113|530000|Caisse|||CA202600012|20260113|Encaissements de la journee|429,84|0,00|||20260113||
CA|Caisse|CA202600012|20260113|701000|Ventes de cafe torrefie|||CA202600012|20260113|11.4 kg de cafe torrefie|0,00|318,06|||20260113||
CA|Caisse|CA202600012|20260113|445710|TVA collectee|||CA202600012|20260113|TVA collectee 5,5 %|0,00|17,49|||20260113||
CA|Caisse|CA202600012|20260113|706000|Prestations, bar et degustations|||CA202600012|20260113|Bar et degustations|0,00|85,72|||20260113||
CA|Caisse|CA202600012|20260113|445710|TVA collectee|||CA202600012|20260113|TVA collectee 10 %|0,00|8,57|||20260113||
ST|Stocks et production|ST202600043|20260113|713500|Variation des stocks de produits finis|||ST202600043|20260113|Destockage de produits finis|107,05|0,00|||20260113||
ST|Stocks et production|ST202600043|20260113|355000|Stock de cafe torrefie|||ST202600043|20260113|Stock de cafe torrefie|0,00|107,05|||20260113||
VE|Ventes|VE202600012|20260113|512000|Banque|||VE202600012|20260113|Encaissement Stripe|415,16|0,00|||20260113||
VE|Ventes|VE202600012|20260113|701000|Ventes de cafe torrefie|||VE202600012|20260113|14.3 kg de cafe torrefie|0,00|378,05|||20260113||
VE|Ventes|VE202600012|20260113|708500|Ports factures|||VE202600012|20260113|Ports factures|0,00|13,60|||20260113||
VE|Ventes|VE202600012|20260113|445710|TVA collectee|||VE202600012|20260113|TVA collectee 5,5 %|0,00|20,79|||20260113||
VE|Ventes|VE202600012|20260113|445710|TVA collectee|||VE202600012|20260113|TVA collectee 20 %|0,00|2,72|||20260113||
ST|Stocks et production|ST202600044|20260113|713500|Variation des stocks de produits finis|||ST202600044|20260113|Destockage de produits finis|134,46|0,00|||20260113||
ST|Stocks et production|ST202600044|20260113|355000|Stock de cafe torrefie|||ST202600044|20260113|Stock de cafe torrefie|0,00|134,46|||20260113||
ST|Stocks et production|ST202600045|20260113|603100|Variation des stocks de cafe vert|||TOR-008|20260113|Consommation de cafe vert|1170,12|0,00|||20260113||
ST|Stocks et production|ST202600045|20260113|310000|Stock de cafe vert|||TOR-008|20260113|Stock de cafe vert|0,00|1170,12|||20260113||
ST|Stocks et production|ST202600046|20260113|603200|Variation des stocks d'emballages|||TOR-008|20260113|Consommation d'emballages|125,31|0,00|||20260113||
ST|Stocks et production|ST202600046|20260113|320000|Stock d'emballages et fournitures|||TOR-008|20260113|Stock d'emballages|0,00|125,31|||20260113||
ST|Stocks et production|ST202600047|20260113|355000|Stock de cafe torrefie|||TOR-008|20260113|Stock de cafe torrefie, brassin TOR-008|1508,50|0,00|||20260113||
ST|Stocks et production|ST202600047|20260113|713500|Variation des stocks de produits finis|||TOR-008|20260113|Production stockee|0,00|1508,50|||20260113||
CA|Caisse|CA202600013|20260114|530000|Caisse|||CA202600013|20260114|Encaissements de la journee|493,64|0,00|||20260114||
CA|Caisse|CA202600013|20260114|701000|Ventes de cafe torrefie|||CA202600013|20260114|12.4 kg de cafe torrefie|0,00|346,52|||20260114||
CA|Caisse|CA202600013|20260114|445710|TVA collectee|||CA202600013|20260114|TVA collectee 5,5 %|0,00|19,06|||20260114||
CA|Caisse|CA202600013|20260114|706000|Prestations, bar et degustations|||CA202600013|20260114|Bar et degustations|0,00|116,42|||20260114||
CA|Caisse|CA202600013|20260114|445710|TVA collectee|||CA202600013|20260114|TVA collectee 10 %|0,00|11,64|||20260114||
ST|Stocks et production|ST202600048|20260114|713500|Variation des stocks de produits finis|||ST202600048|20260114|Destockage de produits finis|116,62|0,00|||20260114||
ST|Stocks et production|ST202600048|20260114|355000|Stock de cafe torrefie|||ST202600048|20260114|Stock de cafe torrefie|0,00|116,62|||20260114||
VE|Ventes|VE202600013|20260114|512000|Banque|||VE202600013|20260114|Encaissement Stripe|400,37|0,00|||20260114||
VE|Ventes|VE202600013|20260114|701000|Ventes de cafe torrefie|||VE202600013|20260114|13.8 kg de cafe torrefie|0,00|364,58|||20260114||
VE|Ventes|VE202600013|20260114|708500|Ports factures|||VE202600013|20260114|Ports factures|0,00|13,12|||20260114||
VE|Ventes|VE202600013|20260114|445710|TVA collectee|||VE202600013|20260114|TVA collectee 5,5 %|0,00|20,05|||20260114||
VE|Ventes|VE202600013|20260114|445710|TVA collectee|||VE202600013|20260114|TVA collectee 20 %|0,00|2,62|||20260114||
ST|Stocks et production|ST202600049|20260114|713500|Variation des stocks de produits finis|||ST202600049|20260114|Destockage de produits finis|129,68|0,00|||20260114||
ST|Stocks et production|ST202600049|20260114|355000|Stock de cafe torrefie|||ST202600049|20260114|Stock de cafe torrefie|0,00|129,68|||20260114||
VE|Ventes|VE202600014|20260114|411000|Clients|||FA-2026-0005|20260114|Client Restaurant La Passerelle, facture FA-2026-0005|3228,44|0,00|||20260114||
VE|Ventes|VE202600014|20260114|701000|Ventes de cafe torrefie|||FA-2026-0005|20260114|199 kg de cafe torrefie|0,00|3060,13|||20260114||
VE|Ventes|VE202600014|20260114|445710|TVA collectee|||FA-2026-0005|20260114|TVA collectee 5,5 %|0,00|168,31|||20260114||
ST|Stocks et production|ST202600050|20260114|713500|Variation des stocks de produits finis|||ST202600050|20260114|Destockage de produits finis|1865,89|0,00|||20260114||
ST|Stocks et production|ST202600050|20260114|355000|Stock de cafe torrefie|||ST202600050|20260114|Stock de cafe torrefie|0,00|1865,89|||20260114||
ST|Stocks et production|ST202600051|20260114|603100|Variation des stocks de cafe vert|||TOR-009|20260114|Consommation de cafe vert|1170,12|0,00|||20260114||
ST|Stocks et production|ST202600051|20260114|310000|Stock de cafe vert|||TOR-009|20260114|Stock de cafe vert|0,00|1170,12|||20260114||
ST|Stocks et production|ST202600052|20260114|603200|Variation des stocks d'emballages|||TOR-009|20260114|Consommation d'emballages|128,24|0,00|||20260114||
ST|Stocks et production|ST202600052|20260114|320000|Stock d'emballages et fournitures|||TOR-009|20260114|Stock d'emballages|0,00|128,24|||20260114||
ST|Stocks et production|ST202600053|20260114|355000|Stock de cafe torrefie|||TOR-009|20260114|Stock de cafe torrefie, brassin TOR-009|1543,81|0,00|||20260114||
ST|Stocks et production|ST202600053|20260114|713500|Variation des stocks de produits finis|||TOR-009|20260114|Production stockee|0,00|1543,81|||20260114||
CA|Caisse|CA202600014|20260115|530000|Caisse|||CA202600014|20260115|Encaissements de la journee|472,24|0,00|||20260115||
CA|Caisse|CA202600014|20260115|701000|Ventes de cafe torrefie|||CA202600014|20260115|11.4 kg de cafe torrefie|0,00|318,62|||20260115||
CA|Caisse|CA202600014|20260115|445710|TVA collectee|||CA202600014|20260115|TVA collectee 5,5 %|0,00|17,52|||20260115||
CA|Caisse|CA202600014|20260115|706000|Prestations, bar et degustations|||CA202600014|20260115|Bar et degustations|0,00|123,73|||20260115||
CA|Caisse|CA202600014|20260115|445710|TVA collectee|||CA202600014|20260115|TVA collectee 10 %|0,00|12,37|||20260115||
ST|Stocks et production|ST202600054|20260115|713500|Variation des stocks de produits finis|||ST202600054|20260115|Destockage de produits finis|107,23|0,00|||20260115||
ST|Stocks et production|ST202600054|20260115|355000|Stock de cafe torrefie|||ST202600054|20260115|Stock de cafe torrefie|0,00|107,23|||20260115||
VE|Ventes|VE202600015|20260115|512000|Banque|||VE202600015|20260115|Encaissement Stripe|409,07|0,00|||20260115||
VE|Ventes|VE202600015|20260115|701000|Ventes de cafe torrefie|||VE202600015|20260115|14.1 kg de cafe torrefie|0,00|372,50|||20260115||
VE|Ventes|VE202600015|20260115|708500|Ports factures|||VE202600015|20260115|Ports factures|0,00|13,40|||20260115||
VE|Ventes|VE202600015|20260115|445710|TVA collectee|||VE202600015|20260115|TVA collectee 5,5 %|0,00|20,49|||20260115||
VE|Ventes|VE202600015|20260115|445710|TVA collectee|||VE202600015|20260115|TVA collectee 20 %|0,00|2,68|||20260115||
ST|Stocks et production|ST202600055|20260115|713500|Variation des stocks de produits finis|||ST202600055|20260115|Destockage de produits finis|132,49|0,00|||20260115||
ST|Stocks et production|ST202600055|20260115|355000|Stock de cafe torrefie|||ST202600055|20260115|Stock de cafe torrefie|0,00|132,49|||20260115||
VE|Ventes|VE202600016|20260115|411000|Clients|||FA-2026-0006|20260115|Client Hotel Bellecour, facture FA-2026-0006|3390,26|0,00|||20260115||
VE|Ventes|VE202600016|20260115|701000|Ventes de cafe torrefie|||FA-2026-0006|20260115|209 kg de cafe torrefie|0,00|3213,52|||20260115||
VE|Ventes|VE202600016|20260115|445710|TVA collectee|||FA-2026-0006|20260115|TVA collectee 5,5 %|0,00|176,74|||20260115||
ST|Stocks et production|ST202600056|20260115|713500|Variation des stocks de produits finis|||ST202600056|20260115|Destockage de produits finis|1959,41|0,00|||20260115||
ST|Stocks et production|ST202600056|20260115|355000|Stock de cafe torrefie|||ST202600056|20260115|Stock de cafe torrefie|0,00|1959,41|||20260115||
ST|Stocks et production|ST202600057|20260115|603100|Variation des stocks de cafe vert|||TOR-010|20260115|Consommation de cafe vert|1170,12|0,00|||20260115||
ST|Stocks et production|ST202600057|20260115|310000|Stock de cafe vert|||TOR-010|20260115|Stock de cafe vert|0,00|1170,12|||20260115||
ST|Stocks et production|ST202600058|20260115|603200|Variation des stocks d'emballages|||TOR-010|20260115|Consommation d'emballages|124,32|0,00|||20260115||
ST|Stocks et production|ST202600058|20260115|320000|Stock d'emballages et fournitures|||TOR-010|20260115|Stock d'emballages|0,00|124,32|||20260115||
ST|Stocks et production|ST202600059|20260115|355000|Stock de cafe torrefie|||TOR-010|20260115|Stock de cafe torrefie, brassin TOR-010|1496,58|0,00|||20260115||
ST|Stocks et production|ST202600059|20260115|713500|Variation des stocks de produits finis|||TOR-010|20260115|Production stockee|0,00|1496,58|||20260115||
CA|Caisse|CA202600015|20260116|530000|Caisse|||CA202600015|20260116|Encaissements de la journee|472,88|0,00|||20260116||
CA|Caisse|CA202600015|20260116|701000|Ventes de cafe torrefie|||CA202600015|20260116|12.4 kg de cafe torrefie|0,00|344,84|||20260116||
CA|Caisse|CA202600015|20260116|445710|TVA collectee|||CA202600015|20260116|TVA collectee 5,5 %|0,00|18,97|||20260116||
CA|Caisse|CA202600015|20260116|706000|Prestations, bar et degustations|||CA202600015|20260116|Bar et degustations|0,00|99,15|||20260116||
CA|Caisse|CA202600015|20260116|445710|TVA collectee|||CA202600015|20260116|TVA collectee 10 %|0,00|9,92|||20260116||
ST|Stocks et production|ST202600060|20260116|713500|Variation des stocks de produits finis|||ST202600060|20260116|Destockage de produits finis|116,06|0,00|||20260116||
ST|Stocks et production|ST202600060|20260116|355000|Stock de cafe torrefie|||ST202600060|20260116|Stock de cafe torrefie|0,00|116,06|||20260116||
VE|Ventes|VE202600017|20260116|512000|Banque|||VE202600017|20260116|Encaissement Stripe|466,20|0,00|||20260116||
VE|Ventes|VE202600017|20260116|701000|Ventes de cafe torrefie|||VE202600017|20260116|16.1 kg de cafe torrefie|0,00|424,51|||20260116||
VE|Ventes|VE202600017|20260116|708500|Ports factures|||VE202600017|20260116|Ports factures|0,00|15,28|||20260116||
VE|Ventes|VE202600017|20260116|445710|TVA collectee|||VE202600017|20260116|TVA collectee 5,5 %|0,00|23,35|||20260116||
VE|Ventes|VE202600017|20260116|445710|TVA collectee|||VE202600017|20260116|TVA collectee 20 %|0,00|3,06|||20260116||
ST|Stocks et production|ST202600061|20260116|713500|Variation des stocks de produits finis|||ST202600061|20260116|Destockage de produits finis|150,99|0,00|||20260116||
ST|Stocks et production|ST202600061|20260116|355000|Stock de cafe torrefie|||ST202600061|20260116|Stock de cafe torrefie|0,00|150,99|||20260116||
ST|Stocks et production|ST202600062|20260116|603100|Variation des stocks de cafe vert|||TOR-011|20260116|Consommation de cafe vert|1170,12|0,00|||20260116||
ST|Stocks et production|ST202600062|20260116|310000|Stock de cafe vert|||TOR-011|20260116|Stock de cafe vert|0,00|1170,12|||20260116||
ST|Stocks et production|ST202600063|20260116|603200|Variation des stocks d'emballages|||TOR-011|20260116|Consommation d'emballages|127,79|0,00|||20260116||
ST|Stocks et production|ST202600063|20260116|320000|Stock d'emballages et fournitures|||TOR-011|20260116|Stock d'emballages|0,00|127,79|||20260116||
ST|Stocks et production|ST202600064|20260116|355000|Stock de cafe torrefie|||TOR-011|20260116|Stock de cafe torrefie, brassin TOR-011|1538,36|0,00|||20260116||
ST|Stocks et production|ST202600064|20260116|713500|Variation des stocks de produits finis|||TOR-011|20260116|Production stockee|0,00|1538,36|||20260116||
BQ|Banque|BQ202600004|20260116|512000|Banque|||BQ202600004|20260116|Virements recus|19100,00|0,00|||20260116||
BQ|Banque|BQ202600004|20260116|411000|Clients|||BQ202600004|20260116|Clients, factures 2025|0,00|19100,00|||20260116||
BQ|Banque|BQ202600005|20260116|401000|Fournisseurs|||BQ202600005|20260116|Fournisseurs|3058,51|0,00|||20260116||
BQ|Banque|BQ202600005|20260116|512000|Banque|||BQ202600005|20260116|Virements emis|0,00|3058,51|||20260116||
CA|Caisse|CA202600016|20260117|530000|Caisse|||CA202600016|20260117|Encaissements de la journee|520,90|0,00|||20260117||
CA|Caisse|CA202600016|20260117|701000|Ventes de cafe torrefie|||CA202600016|20260117|12.4 kg de cafe torrefie|0,00|345,96|||20260117||
CA|Caisse|CA202600016|20260117|445710|TVA collectee|||CA202600016|20260117|TVA collectee 5,5 %|0,00|19,03|||20260117||
CA|Caisse|CA202600016|20260117|706000|Prestations, bar et degustations|||CA202600016|20260117|Bar et degustations|0,00|141,74|||20260117||
CA|Caisse|CA202600016|20260117|445710|TVA collectee|||CA202600016|20260117|TVA collectee 10 %|0,00|14,17|||20260117||
ST|Stocks et production|ST202600065|20260117|713500|Variation des stocks de produits finis|||ST202600065|20260117|Destockage de produits finis|116,44|0,00|||20260117||
ST|Stocks et production|ST202600065|20260117|355000|Stock de cafe torrefie|||ST202600065|20260117|Stock de cafe torrefie|0,00|116,44|||20260117||
CA|Caisse|CA202600017|20260119|530000|Caisse|||CA202600017|20260119|Encaissements de la journee|471,50|0,00|||20260119||
CA|Caisse|CA202600017|20260119|701000|Ventes de cafe torrefie|||CA202600017|20260119|12.2 kg de cafe torrefie|0,00|340,66|||20260119||
CA|Caisse|CA202600017|20260119|445710|TVA collectee|||CA202600017|20260119|TVA collectee 5,5 %|0,00|18,74|||20260119||
CA|Caisse|CA202600017|20260119|706000|Prestations, bar et degustations|||CA202600017|20260119|Bar et degustations|0,00|101,91|||20260119||
CA|Caisse|CA202600017|20260119|445710|TVA collectee|||CA202600017|20260119|TVA collectee 10 %|0,00|10,19|||20260119||
ST|Stocks et production|ST202600066|20260119|713500|Variation des stocks de produits finis|||ST202600066|20260119|Destockage de produits finis|114,65|0,00|||20260119||
ST|Stocks et production|ST202600066|20260119|355000|Stock de cafe torrefie|||ST202600066|20260119|Stock de cafe torrefie|0,00|114,65|||20260119||
VE|Ventes|VE202600018|20260119|512000|Banque|||VE202600018|20260119|Encaissement Stripe|449,09|0,00|||20260119||
VE|Ventes|VE202600018|20260119|701000|Ventes de cafe torrefie|||VE202600018|20260119|15.5 kg de cafe torrefie|0,00|408,94|||20260119||
VE|Ventes|VE202600018|20260119|708500|Ports factures|||VE202600018|20260119|Ports factures|0,00|14,72|||20260119||
VE|Ventes|VE202600018|20260119|445710|TVA collectee|||VE202600018|20260119|TVA collectee 5,5 %|0,00|22,49|||20260119||
VE|Ventes|VE202600018|20260119|445710|TVA collectee|||VE202600018|20260119|TVA collectee 20 %|0,00|2,94|||20260119||
ST|Stocks et production|ST202600067|20260119|713500|Variation des stocks de produits finis|||ST202600067|20260119|Destockage de produits finis|145,45|0,00|||20260119||
